31-oct-03;7129.50
30-oct-03;7119.10
29-oct-03;7030.40
28-oct-03;7023.80
27-oct-03;6951.00
24-oct-03;6869.00
23-oct-03;6879.90
22-oct-03;6914.60
21-oct-03;7007.40
20-oct-03;6984.80
17-oct-03;6993.60
16-oct-03;7034.30
15-oct-03;7043.50
14-oct-03;7040.70
13-oct-03;7063.10
10-oct-03;6974.70
09-oct-03;7019.10
08-oct-03;6924.30
07-oct-03;6894.10
06-oct-03;6894.20
03-oct-03;6922.30
02-oct-03;6762.40
01-oct-03;6751.00
30-sep-03;6703.60
29-sep-03;6772.00
26-sep-03;6809.40
25-sep-03;6895.70
24-sep-03;6909.00
23-sep-03;6953.10
22-sep-03;6953.30
19-sep-03;7102.70
18-sep-03;7195.70
17-sep-03;7146.70
16-sep-03;7132.00
15-sep-03;7057.60
12-sep-03;7022.90
11-sep-03;7113.40
10-sep-03;7116.00
09-sep-03;7220.00
08-sep-03;7287.00
05-sep-03;7230.60
04-sep-03;7265.70
03-sep-03;7291.70
02-sep-03;7203.90
01-sep-03;7194.40
29-Aug-03;7111.30
28-Aug-03;7175.10
27-Aug-03;7143.30
26-Aug-03;7130.00
25-Aug-03;7166.40
22-Aug-03;7205.90
21-Aug-03;7214.90
20-Aug-03;7179.80
19-Aug-03;7192.40
18-Aug-03;7170.70
14-Aug-03;7110.30
13-Aug-03;6998.20
12-Aug-03;7015.30
11-Aug-03;6965.40
8-Aug-03;6930.80
7-Aug-03;6900.30
6-Aug-03;6924.30
5-Aug-03;6991.30
4-Aug-03;6945.00
1-Aug-03;6995.40
31-jul-03;7061.70
30-jul-03;6984.30
29-jul-03;6924.00
28-jul-03;6996.70
25-jul-03;6903.80
24-jul-03;6981.10
23-jul-03;6868.00
22-jul-03;6862.40
21-jul-03;6825.20
18-jul-03;6900.40
17-jul-03;6945.30
16-jul-03;6932.80
15-jul-03;7000.00
14-jul-03;7046.00
11-jul-03;6968.60
10-jul-03;6838.50
09-jul-03;6915.70
08-jul-03;6965.70
07-jul-03;6944.60
04-jul-03;6800.40
03-jul-03;6795.30
02-jul-03;6830.90
01-jul-03;6739.10
30-jun-03;6862.00
27-jun-03;6970.10
26-jun-03;6944.60
25-jun-03;6941.30
24-jun-03;6871.40
23-jun-03;6919.70
20-jun-03;7081.60
19-jun-03;6908.60
18-jun-03;7015.80
17-jun-03;6977.10
16-jun-03;6960.90
13-jun-03;6857.20
12-jun-03;6849.10
11-jun-03;6791.20
10-jun-03;6696.80
09-jun-03;6670.10
06-jun-03;6717.70
05-jun-03;6591.10
04-jun-03;6637.70
03-jun-03;6562.90
02-jun-03;6595.40
30-may-03;6508.50
29-may-03;6483.00
28-may-03;6472.90
27-may-03;6363.60
26-may-03;6338.20
23-may-03;6346.20
22-may-03;6317.90
21-may-03;6198.90
20-may-03;6298.10
19-may-03;6279.60
16-may-03;6481.50
15-may-03;6413.80
14-may-03;6363.40
13-may-03;6376.00
12-may-03;6395.00
09-may-03;6387.80
08-may-03;6300.50
07-may-03;6429.00
06-may-03;6568.70
05-may-03;6491.30
02-may-03;6456.40
30-Apr-03;6489.50
29-Apr-03;6557.20
28-Apr-03;6607.80
25-Apr-03;6492.50
24-Apr-03;6526.90
23-Apr-03;6587.40
22-Apr-03;6577.60
17-Apr-03;6574.40
16-Apr-03;6503.10
15-Apr-03;6560.80
14-Apr-03;6488.60
11-Apr-03;6442.30
10-Apr-03;6407.80
9-Apr-03;6468.50
8-Apr-03;6397.30
7-Apr-03;6454.20
4-Apr-03;6324.10
3-Apr-03;6238.00
2-Apr-03;6174.50
1-Apr-03;5953.20
31-mar-03;5870.50
28-mar-03;6029.20
27-mar-03;6022.40
26-mar-03;6142.80
25-mar-03;6123.80
24-mar-03;6005.00
21-mar-03;6258.00
20-mar-03;6102.10
19-mar-03;6171.30
18-mar-03;6089.60
17-mar-03;6064.50
14-mar-03;5904.90
13-mar-03;5670.70
12-mar-03;5452.40
11-mar-03;5606.40
10-mar-03;5569.40
07-mar-03;5716.50
06-mar-03;5816.90
05-mar-03;5879.80
04-mar-03;5861.80
03-mar-03;5987.20
28-feb-03;5999.40
27-feb-03;5887.70
26-feb-03;5782.00
25-feb-03;5803.20
24-feb-03;5952.10
21-feb-03;6043.20
20-feb-03;5989.30
19-feb-03;6036.80
18-feb-03;6165.00
17-feb-03;6082.90
14-feb-03;5972.80
13-feb-03;5817.60
12-feb-03;5840.20
11-feb-03;5923.30
10-feb-03;5787.60
07-feb-03;5809.30
06-feb-03;5885.60
05-feb-03;6002.60
04-feb-03;5872.90
03-feb-03;6017.20
31-Jan-03;5947.70
30-Jan-03;6019.60
29-Jan-03;5941.00
28-Jan-03;5955.40
27-Jan-03;6022.40
24-Jan-03;6268.90
23-Jan-03;6310.20
22-Jan-03;6249.70
21-Jan-03;6346.30
20-Jan-03;6390.80
17-Jan-03;6458.20
16-Jan-03;6610.60
15-Jan-03;6566.80
14-Jan-03;6589.20
13-Jan-03;6534.70
10-Jan-03;6438.90
9-Jan-03;6433.00
8-Jan-03;6377.20
7-Jan-03;6349.30
3-Jan-03;6237.30
2-Jan-03;6284.00
30-Dec-02;6036.90
27-Dec-02;6081.30
23-Dec-02;6240.20
20-Dec-02;6208.00
19-Dec-02;6168.30
18-Dec-02;6155.80
17-Dec-02;6266.60
16-Dec-02;6311.40
13-Dec-02;6120.60
12-Dec-02;6251.60
11-Dec-02;6371.50
10-Dec-02;6332.10
9-Dec-02;6291.00
5-Dec-02;6425.30
4-Dec-02;6512.80
3-Dec-02;6582.40
2-Dec-02;6736.30
29-nov-02;6685.60
28-nov-02;6704.10
27-nov-02;6700.10
26-nov-02;6471.50
25-nov-02;6580.70
22-nov-02;6539.20
21-nov-02;6498.90
20-nov-02;6264.30
19-nov-02;6299.30
18-nov-02;6356.30
15-nov-02;6250.80
14-nov-02;6271.70
13-nov-02;6133.50
12-nov-02;6141.90
11-nov-02;6060.00
08-nov-02;6074.20
07-nov-02;6115.60
06-nov-02;6319.10
05-nov-02;6369.10
04-nov-02;6366.20
31-oct-02;6139.40
30-oct-02;6038.10
29-oct-02;6005.90
28-oct-02;6164.60
25-oct-02;6092.50
24-oct-02;6054.20
23-oct-02;5881.40
22-oct-02;6040.80
21-oct-02;6031.40
18-oct-02;6010.80
17-oct-02;6023.50
16-oct-02;5865.40
15-oct-02;5889.40
14-oct-02;5603.30
11-oct-02;5661.00
10-oct-02;5447.60
09-oct-02;5364.50
08-oct-02;5454.10
07-oct-02;5464.30
04-oct-02;5499.20
03-oct-02;5551.70
02-oct-02;5614.40
01-oct-02;5368.60
30-sep-02;5431.70
27-sep-02;5630.60
26-sep-02;5682.40
25-sep-02;5447.40
24-sep-02;5390.90
23-sep-02;5580.10
20-sep-02;5761.10
19-sep-02;5819.00
18-sep-02;5905.50
17-sep-02;6082.00
16-sep-02;6087.00
13-sep-02;6141.30
12-sep-02;6251.10
11-sep-02;6492.00
10-sep-02;6295.70
09-sep-02;6143.30
06-sep-02;6261.60
05-sep-02;6080.40
04-sep-02;6165.10
03-sep-02;6141.90
02-sep-02;6341.30
30-Aug-02;6435.70
29-Aug-02;6370.90
28-Aug-02;6472.70
27-Aug-02;6703.10
26-Aug-02;6534.10
23-Aug-02;6590.10
22-Aug-02;6678.80
21-Aug-02;6528.10
20-Aug-02;6466.30
19-Aug-02;6583.00
16-Aug-02;6326.60
14-Aug-02;6104.60
13-Aug-02;6271.40
12-Aug-02;6221.10
9-Aug-02;6400.30
8-Aug-02;6396.10
7-Aug-02;6091.70
6-Aug-02;6168.60
5-Aug-02;5963.20
2-Aug-02;6114.10
1-Aug-02;6074.90
31-jul-02;6249.30
30-jul-02;6322.30
29-jul-02;6659.80
26-jul-02;6303.40
25-jul-02;6310.10
24-jul-02;6004.50
23-jul-02;6158.60
22-jul-02;6251.90
19-jul-02;6420.40
18-jul-02;6751.60
17-jul-02;6660.60
16-jul-02;6421.20
15-jul-02;6420.90
12-jul-02;6724.60
11-jul-02;6637.70
10-jul-02;6858.30
09-jul-02;6997.70
08-jul-02;7133.80
05-jul-02;7078.40
04-jul-02;6686.60
03-jul-02;6592.20
02-jul-02;6713.40
01-jul-02;6893.60
28-jun-02;6913.00
27-jun-02;6695.80
26-jun-02;6683.40
25-jun-02;6773.60
24-jun-02;6651.40
21-jun-02;6925.50
20-jun-02;7060.30
19-jun-02;7212.70
18-jun-02;7350.80
17-jun-02;7333.00
14-jun-02;7128.20
13-jun-02;7296.50
12-jun-02;7387.60
11-jun-02;7553.90
10-jun-02;7483.10
07-jun-02;7480.60
06-jun-02;7577.50
05-jun-02;7619.10
04-jun-02;7667.00
03-jun-02;7899.70
31-may-02;7949.90
30-may-02;7854.80
29-may-02;7946.70
28-may-02;7925.10
27-may-02;7993.00
24-may-02;7950.20
23-may-02;7902.10
22-may-02;7857.10
21-may-02;7950.00
20-may-02;8000.00
17-may-02;8090.60
16-may-02;8088.10
15-may-02;8162.10
14-may-02;8103.60
13-may-02;7998.10
10-may-02;7897.10
09-may-02;8041.40
08-may-02;8087.90
07-may-02;7910.70
06-may-02;7945.90
03-may-02;8019.00
02-may-02;8048.00
30-Apr-02;8154.40
29-Apr-02;8146.30
26-Apr-02;8182.00
25-Apr-02;8171.10
24-Apr-02;8325.00
23-Apr-02;8356.90
22-Apr-02;8363.50
19-Apr-02;8420.40
18-Apr-02;8348.10
17-Apr-02;8393.80
16-Apr-02;8353.50
15-Apr-02;8116.90
12-Apr-02;8027.30
11-Apr-02;7971.10
10-Apr-02;8098.20
9-Apr-02;8038.50
8-Apr-02;7976.10
5-Apr-02;8170.10
4-Apr-02;8164.70
3-Apr-02;8236.10
2-Apr-02;8202.10
28-mar-02;8249.70
27-mar-02;8158.00
26-mar-02;8123.20
25-mar-02;8167.20
22-mar-02;8346.00
21-mar-02;8334.40
20-mar-02;8390.10
19-mar-02;8471.30
18-mar-02;8394.70
15-mar-02;8318.80
14-mar-02;8253.30
13-mar-02;8199.00
12-mar-02;8225.90
11-mar-02;8317.90
08-mar-02;8369.70
07-mar-02;8382.20
06-mar-02;8320.50
05-mar-02;8307.20
04-mar-02;8385.00
01-mar-02;8230.70
28-feb-02;8135.50
27-feb-02;8101.40
26-feb-02;7847.00
25-feb-02;7775.10
22-feb-02;7662.40
21-feb-02;7736.50
20-feb-02;7716.40
19-feb-02;7708.60
18-feb-02;7832.40
15-feb-02;7920.40
14-feb-02;8021.40
13-feb-02;7867.20
12-feb-02;7787.80
11-feb-02;7819.70
08-feb-02;7829.80
07-feb-02;7872.40
06-feb-02;7708.10
05-feb-02;7852.70
04-feb-02;8014.30
01-feb-02;8171.10
31-Jan-02;8050.40
30-Jan-02;8019.70
29-Jan-02;8178.40
28-Jan-02;8273.10
25-Jan-02;8185.00
24-Jan-02;8213.30
23-Jan-02;8078.30
22-Jan-02;8033.10
21-Jan-02;7902.50
18-Jan-02;8008.80
17-Jan-02;7977.50
16-Jan-02;7804.10
15-Jan-02;7948.70
14-Jan-02;7800.30
11-Jan-02;7983.10
10-Jan-02;7935.40
9-Jan-02;8066.10
8-Jan-02;8186.60
